Week,Property Country,Platform Type Name,Net Orders,Net Gross Booking Value USD,Booking value per order,Net Order Percent Change by Platform,Net Gross Booking Value USD Percent Change by Platform,Booking value per order Percent Change by Platform
2017-W48,Belgium,Desktop,221,57958.554500000006,444.4399334529962,-0.48842592592592593,-0.5056587054091795,0.2392145613061678
2017-W48,Belgium,Mobile App,73,13481.0748,209.7653257518797,-0.26262626262626265,-0.3519907715076427,0.04059426237533792
2017-W48,Belgium,Mobile Web,69,19366.054,269.1109736304219,0.1499999999999999,0.0673298047726627,-0.38502043639297967
2017-W48,Belize,Desktop,88,61833.502199999995,681.8709619047619,0.23943661971830976,1.1037977829649765,0.44954459070733277
2017-W48,Belize,Mobile App,6,3144.07,578.508,-0.6842105263157895,-0.532085788315204,0.19156413841314235
2017-W48,Belize,Mobile Web,9,6965.6219,834.55788,-0.5263157894736843,-0.20823540123251916,0.5898108469930534
2017-W48,Benin,Desktop,4,9342.760199999999,2335.6900499999997,1.0,5.325814270598913,2.1629071352994567
2017-W48,Benin,Mobile App,1,150.8552,150.8552,-0.5,-0.5408036040423718,-0.08160720808474364
2017-W48,Bermuda,Desktop,17,19675.44,891.934375,-0.26086956521739135,-0.38403937997535176,-0.436005971118388
2017-W48,Bermuda,Mobile App,1,602.548,602.548,-0.5,-0.7636817374068088,-0.5273634748136176
2017-W48,Bermuda,Mobile Web,4,3491.2799999999997,781.66,3.0,4.632005162122923,0.26094531376028396
2017-W48,Bolivia,Desktop,47,10359.8705,232.95168636363636,0.38235294117647056,0.6725347377376247,0.22707366150078911
2017-W48,Bolivia,Mobile App,9,718.2106,82.7682,0.5,-0.14023554469021282,-0.3977624828936668
2017-W48,Bolivia,Mobile Web,7,2877.52,472.0533333333333,0.16666666666666674,1.2033250183117814,0.5826777166664234
2017-W48,"Bonaire, Sint Eustatius and Saba",Desktop,6,2624.98,421.44124999999997,0.19999999999999996,0.15371686895469727,-0.1420770817353183
2017-W48,"Bonaire, Sint Eustatius and Saba",Mobile App,2,4304.15,2152.075,-0.6,2.5640707158531026,7.9101767896327555
2017-W48,"Bonaire, Sint Eustatius and Saba",Mobile Web,1,279.0,279.0,0.0,1.4752409367589245,1.4752409367589245
2017-W48,Bosnia and Herzegovina,Desktop,6,1263.0893,210.51488333333336,0.19999999999999996,3.287569676567662,2.250166726525462
2017-W48,Bosnia and Herzegovina,Mobile App,2,146.692,73.346,0.0,-0.7990658449331081,-0.7990658449331081
2017-W48,Botswana,Desktop,6,5786.6944,964.4490666666667,0.0,4.213388494082713,4.213388494082712
2017-W48,Brazil,Desktop,6315,1184443.8675,397.30984224437327,0.057257659467604194,0.05541604857455518,-0.06763173101857822
2017-W48,Brazil,Mobile App,1089,150529.4962,394.9658752337568,-0.006386861313868564,-0.0981574287494954,0.15740795060571733
2017-W48,Brazil,Mobile Web,1295,210932.5617,407.43014829531165,0.08549874266554913,0.03534762260721913,0.4064524714098299
2017-W48,British Virgin Islands,Desktop,17,17737.442,1019.8555714285714,-0.5641025641025641,-0.2378710710471006,0.45511805906591296
2017-W48,British Virgin Islands,Mobile App,4,4183.93,1352.3216666666667,-0.5555555555555556,2.3126211870371733,6.121680499382092
2017-W48,British Virgin Islands,Mobile Web,7,1692.92,240.97000000000003,-0.46153846153846156,-0.8314693137806997,-0.6411485970123092
2017-W48,Brunei,Desktop,4,1284.0844,321.0211,-0.19999999999999996,-0.6049803292211022,-0.5062254115263778
2017-W48,Brunei,Mobile App,2,612.1408,306.0704,-0.33333333333333337,-0.4997598255380553,-0.24963973830708308
2017-W48,Brunei,Mobile Web,2,553.28,276.64,1.0,1.7235141839031685,0.36175709195158423
2017-W48,Bulgaria,Desktop,35,10068.0918,294.22770535714284,-0.2222222222222222,-0.08539673144048154,0.2765234186531862
2017-W48,Bulgaria,Mobile App,15,2008.1397000000002,152.85456258503402,-0.31818181818181823,-0.6914171278747919,-0.5803090551753468
2017-W48,Bulgaria,Mobile Web,6,1891.4134,290.732075,0.19999999999999996,1.5256126743890883,0.9410791249322836
2017-W48,Cambodia,Desktop,296,74954.7935,221.2993967483218,0.01718213058419238,0.2744899603972344,0.14617627779360953
2017-W48,Cambodia,Mobile App,99,11818.846099999999,141.10154356876993,-0.16806722689075626,-0.49685095435406823,-0.2927424578368396
2017-W48,Cambodia,Mobile Web,80,19127.487100000002,252.767857973138,0.08108108108108114,0.34734119478599657,0.1292666873908801
2017-W48,Cameroon,Desktop,6,2742.0848,457.01413333333335,5.0,12.246082575322085,1.2076804292203476
2017-W48,Cameroon,Mobile App,2,1169.9375,584.96875,0.0,1.3686527092254637,1.3686527092254637
2017-W48,Canada,Desktop,3101,975446.5168000001,362.12354153993357,-0.12647887323943663,-0.08533162135332262,-0.016948571799516032
2017-W48,Canada,Mobile App,641,148208.5098,408.81832282434857,0.05601317957166385,0.24957989967734462,0.49171050081294676
2017-W48,Canada,Mobile Web,804,214927.8064,355.84369039232496,0.12290502793296088,0.17922983198441367,-0.10957746396330348
2017-W48,Cape Verde,Desktop,2,478.6906,239.3453,-0.6,-0.2719503596365125,0.6000305580158116
2017-W48,Cape Verde,Mobile App,2,860.9495999999999,430.47479999999996,-0.33333333333333337,-0.5077696055380019,-0.2616544083070028
2017-W48,Cayman Islands,Desktop,18,19843.5876,841.74988,-0.48571428571428577,-0.6105840066094553,-0.3527438802582874
2017-W48,Cayman Islands,Mobile App,2,1478.55,739.275,1.0,1.274657312964416,0.13732865648220804
2017-W48,Cayman Islands,Mobile Web,2,1829.69,914.845,-0.7777777777777778,-0.8221173221469014,-0.4178978630888418
2017-W48,Chad,Desktop,1,975.664,975.664,0.0,-0.43530175486584755,-0.43530175486584755
2017-W48,Chile,Desktop,400,159154.4358,361.59799786497655,0.12359550561797761,0.21066529381733368,0.04369228659669511
2017-W48,Chile,Mobile App,70,15019.513799999999,266.09645651041666,0.18644067796610164,0.07485298816334574,0.09986857339982946
2017-W48,Chile,Mobile Web,50,19912.7271,418.6471369565217,-0.1228070175438597,-0.07292051039449232,0.2245210149809147
2017-W48,China,Desktop,1705,570267.6801,434.53635306430954,-0.02515723270440251,-0.03806689308486222,0.04164159142206025
2017-W48,China,Mobile App,525,109907.4071,307.94719935114074,-0.17711598746081503,-0.2728251207488612,-0.08588415906875202
2017-W48,China,Mobile Web,285,69828.585,440.67860130693583,0.16326530612244894,0.24064744652631864,0.5813558067475351
2017-W48,Colombia,Desktop,470,152531.751,321.57913255811116,-0.21140939597315433,-0.21024368221252387,-0.15764296822862756
2017-W48,Colombia,Mobile App,180,28841.738,317.93548457787466,1.0930232558139537,0.49977338094594614,0.24840507324283578
2017-W48,Colombia,Mobile Web,113,28506.3272,344.1339491109221,-0.15671641791044777,-0.09398143248994051,0.1821596094351674
2017-W48,Cook Islands,Desktop,7,7208.0362000000005,1029.7194571428572,6.0,22.070558811705755,2.2957941159579653
2017-W48,Cook Islands,Mobile Web,1,521.8023999999999,521.8023999999999,-0.6666666666666667,-0.8249228756604157,-0.4747686269812471
2017-W48,Costa Rica,Desktop,578,211400.6218,399.4083789053464,0.05667276051188308,0.17288074125445352,0.25358179820319315
2017-W48,Costa Rica,Mobile App,148,35862.7208,262.9988479511533,0.09629629629629632,0.4234452631182828,-0.010555894101980545
2017-W48,Costa Rica,Mobile Web,156,39841.7605,344.14994814827236,-0.06024096385542166,-0.3138269659298092,0.0020568131734053363
2017-W48,Cote d'ivoire,Desktop,2,624.6656,312.3328,-0.33333333333333337,-0.7364193420711735,-0.6412052537290114
2017-W48,Croatia,Desktop,136,47711.4026,339.1465080302675,0.16239316239316248,-0.1252222802411842,0.14253302973174775
2017-W48,Croatia,Mobile App,29,6712.4746,219.2100142222222,-0.09375,0.4534993011700492,0.46415516271570745
2017-W48,Croatia,Mobile Web,19,11715.584,370.02412666666663,-0.24,-0.19736956967081576,-0.3665924629120809
2017-W48,Curacao,Desktop,60,31403.1214,824.4982340659341,0.39534883720930236,-0.11258205701830537,-0.2601610519716119
2017-W48,Curacao,Mobile App,8,2414.89,282.64125,0.6000000000000001,0.8450894699041884,-0.1815536194533628
2017-W48,Curacao,Mobile Web,7,9438.267199999998,1210.8653666666667,-0.36363636363636365,0.7968187879404924,1.5026050286666135
2017-W48,Cyprus,Desktop,30,13978.9355,415.8301945054945,-0.5238095238095238,-0.48267218608906526,-0.24326975653469596
2017-W48,Cyprus,Mobile App,11,1866.0865,194.43749583333332,-0.38888888888888884,-0.799686094966009,-0.6350527363711462
2017-W48,Cyprus,Mobile Web,13,3278.2729000000004,270.13002,-0.1333333333333333,-0.5626574987316055,-0.6083848915879477
2017-W48,Czech Republic,Desktop,465,139272.99970000001,300.7609937790224,-0.07370517928286857,-0.23317957708294046,-0.11270763169385534
2017-W48,Czech Republic,Mobile App,122,25157.3021,211.2437302008177,-0.1527777777777778,-0.08401471141291905,-0.12036132773227803
2017-W48,Czech Republic,Mobile Web,75,26379.6317,366.66553757296464,-0.21052631578947367,0.0997686301301639,0.20928878044422405
2017-W48,Democratic Republic of the Congo,Desktop,7,9242.607899999999,1301.59458,0.75,0.7131009499096426,-0.08884355125684718
2017-W48,Denmark,Desktop,801,257093.3315,335.25243698482086,-0.05319148936170215,-0.12386496036299421,0.030368344381869194
2017-W48,Denmark,Mobile App,124,29031.6249,278.5837236445707,-0.023622047244094446,-0.24014923209625672,-0.17365201728054758
2017-W48,Denmark,Mobile Web,122,34837.4858,275.2701183045977,-0.06153846153846154,-0.21154219767788884,-0.24542955090501495
2017-W48,Dominica,Desktop,7,3240.0117999999998,433.27835999999996,0.0,0.14066804388922582,0.26350682034686423
2017-W48,Dominica,Mobile App,3,1364.76,454.92,2.0,9.134105591445756,2.378035197148586
2017-W48,Dominica,Mobile Web,1,102.4,102.4,-0.5,-0.7930727882633473,-0.5861455765266944
2017-W48,Dominican Republic,Desktop,319,257560.6122,987.3063735645391,0.11538461538461542,0.11563557998192375,-0.22879178709190517
2017-W48,Dominican Republic,Mobile App,86,41073.441,670.3499304676648,0.17808219178082196,0.15064258705064826,0.004477962981501937
2017-W48,Dominican Republic,Mobile Web,121,58954.3039,888.1391343820861,0.3296703296703296,0.47541208060253215,-0.29802679427549406
2017-W48,Ecuador,Desktop,119,31883.699699999997,304.63179189408123,-0.20666666666666667,-0.124541284582524,0.24636767085528843
2017-W48,Ecuador,Mobile App,18,3194.7655999999997,160.78891428571427,-0.09999999999999998,-0.16310211951097497,-0.3611565362375395
2017-W48,Ecuador,Mobile Web,24,5358.8725,211.17786999999998,0.26315789473684204,-0.14015270025512183,-0.40329902671319795
2017-W48,Egypt,Desktop,56,15302.7134,253.17740304347828,0.16666666666666674,-0.500865590230954,-0.609098571313787
2017-W48,Egypt,Mobile App,25,8389.2772,337.6712205128205,-0.1071428571428571,-0.2772759754253006,-0.13567437064198495
2017-W48,Egypt,Mobile Web,24,7141.384300000001,286.95551515151516,0.5,2.3610549200518145,0.9271269024930429
2017-W48,El Salvador,Desktop,25,8461.2025,312.0583950617284,-0.2647058823529411,-0.4464168040832147,-0.16801436147092452
2017-W48,El Salvador,Mobile App,8,2313.8284,262.52889999999996,0.0,0.3327046003029621,-0.032022159643454784
2017-W48,El Salvador,Mobile Web,15,3368.4984000000004,191.06996666666666,1.1428571428571428,0.8186963258915316,-0.09010329815984042
2017-W48,Estonia,Desktop,64,19307.4004,275.91093586080586,0.032258064516129004,0.29652452946409236,0.1982947353932536
2017-W48,Estonia,Mobile App,16,1955.8841,130.13825833333334,1.0,0.12505781650036485,-0.525175509056381
2017-W48,Estonia,Mobile Web,16,3788.993,266.23037222222223,0.4545454545454546,0.26077236142300975,0.21095433739834957
2017-W48,Ethiopia,Desktop,26,15573.1722,444.15286858974355,0.13043478260869557,0.4458621818627737,0.10551169090121215
2017-W48,Ethiopia,Mobile App,5,1602.43,320.486,-0.2857142857142857,0.17565535102457086,1.2558051687528597
2017-W48,Ethiopia,Mobile Web,6,1949.6706,323.03112,0.5,1.6033975136958505,0.7253753832147563
2017-W48,Faroe Islands,Desktop,2,2217.0923000000003,1108.5461500000001,1.0,2.9037548790502634,0.9518774395251317
2017-W48,Fiji,Desktop,72,61873.9563,662.9471613541667,-0.040000000000000036,0.5096812495885057,0.021720116998376726
2017-W48,Fiji,Mobile App,22,11847.3524,508.38318333333336,0.22222222222222232,1.233735488033024,0.43068950241903203
2017-W48,Fiji,Mobile Web,22,5815.4606,285.6666892857143,-0.2666666666666667,-0.6099812088203125,-0.5587804255103146
2017-W48,Finland,Desktop,254,70072.9936,313.5169404006372,-0.07299270072992703,0.005800101049095119,0.051960337065262596
2017-W48,Finland,Mobile App,55,9852.0861,201.69536867521367,-0.2142857142857143,-0.3762900520671072,-0.16523064332378845
2017-W48,Finland,Mobile Web,50,15231.9874,292.5589372685185,0.6129032258064515,0.8348977801356487,0.0181740594617934
2017-W48,France,Desktop,1984,688189.4372,432.0202602496651,0.13761467889908263,0.09544431846054247,0.16095234154521432
2017-W48,France,Mobile App,427,125484.47829999999,484.05748646985774,0.15094339622641506,0.11938016580070854,0.1373611825487746
2017-W48,France,Mobile Web,455,167682.6274,448.62338038391323,0.14321608040200995,0.07229257081196017,0.06690332926910303
2017-W48,French Polynesia,Desktop,44,56241.11459999999,1206.7062785714286,-0.22807017543859653,-0.30246457870852683,0.06077632144675249
2017-W48,French Polynesia,Mobile App,4,2746.4482,741.8777333333334,-0.33333333333333337,-0.2367662455624826,0.3125026187297806
2017-W48,French Polynesia,Mobile Web,9,15528.413,1354.2752142857141,-0.09999999999999998,0.11997047245514247,-0.3607870063083666
2017-W48,Gabon,Desktop,6,4931.6882000000005,952.1716399999999,1.0,5.424508940819132,2.721181246438744
2017-W48,Gambia,Desktop,8,2586.2683,289.24554166666667,1.6666666666666665,0.2900016390199678,-0.5671826977550414
2017-W48,Gambia,Mobile App,1,495.7799,495.7799,0.0,-0.8388324848344257,-0.8388324848344257
2017-W48,Gambia,Mobile Web,1,1478.25,1478.25,-0.5,0.276184883599766,1.552369767199532
2017-W48,Georgia,Desktop,12,6849.7182,606.07455625,-0.07692307692307687,0.5531526929589881,0.694404600711761
2017-W48,Georgia,Mobile App,2,900.4218000000001,450.21090000000004,1.0,5.348151438240271,2.1740757191201356
2017-W48,Georgia,Mobile Web,1,119.85,119.85,0.0,-0.6475,-0.6475
2017-W48,Germany,Desktop,2622,900146.0033,389.99020266240944,-0.04201680672268904,-0.09531797476357684,-0.06321569161135177
2017-W48,Germany,Mobile App,643,130330.8349,286.90407546780943,0.0321027287319422,-0.110547005037542,-0.08262620254103858
2017-W48,Germany,Mobile Web,440,118435.35339999999,319.42694077677936,-0.06976744186046513,-0.13015202903131762,0.0679994709096583
2017-W48,Ghana,Desktop,32,16920.3632,500.92714883116884,0.10344827586206895,-0.15324972277530602,-0.3549068785394337
2017-W48,Ghana,Mobile App,4,1177.74,306.24666666666667,0.33333333333333326,0.06408968804989357,-0.16991716338159601
2017-W48,Ghana,Mobile Web,9,3874.8469,458.0885138888889,-0.55,-0.5779496662163384,-0.15733787089666185
2017-W48,Gibraltar,Desktop,4,1072.7109,241.69899999999998,-0.4285714285714286,-0.4154344340114632,0.06106889414498906
2017-W48,Gibraltar,Mobile App,2,330.1997,165.09985,-0.33333333333333337,-0.6070745915184439,-0.41061188727766584
2017-W48,Gibraltar,Mobile Web,4,4037.7724,1009.4431,-0.19999999999999996,0.6406454755756976,1.1009090507976205
2017-W48,Greece,Desktop,312,129978.19840000001,270.4665522205754,0.0795847750865053,0.001975823805984822,-0.18294265425322154
2017-W48,Greece,Mobile App,59,17038.1136,337.303361,-0.1917808219178082,0.054474933284079485,0.1344207992304467
2017-W48,Greece,Mobile Web,66,26526.012100000004,272.88510753968256,0.03125,-0.11783807292343706,-0.13141274360561095
2017-W48,Grenada,Desktop,18,30034.5711,1478.8642216666667,0.05882352941176472,1.6745871225825173,0.933961460346713
2017-W48,Grenada,Mobile App,5,588.11,109.03666666666668,0.25,-0.8937330200007463,-0.9098394585042385
2017-W48,Grenada,Mobile Web,6,1300.3397,244.33793999999997,-0.1428571428571429,-0.7555966755922624,-0.7112678852730983
2017-W48,Guadeloupe,Desktop,27,12911.493900000001,642.98076,0.9285714285714286,0.11255397136588141,-0.25857652058575553
2017-W48,Guadeloupe,Mobile App,2,717.1216,358.5608,1.0,2.723019048553538,0.861509524276769
2017-W48,Guadeloupe,Mobile Web,2,803.881,401.9405,-0.6,-0.5990008055091478,0.04946505912861676
2017-W48,Guam,Desktop,324,196363.99750000003,601.617181320074,0.29600000000000004,0.20957000100684375,-0.07307087032534887
2017-W48,Guam,Mobile App,118,70669.50950000001,569.4605792622582,-0.2934131736526946,-0.22347213797264343,-0.0763694196727257
2017-W48,Guam,Mobile Web,118,79934.9353,535.8459988934948,0.14563106796116498,0.3974693911123295,0.035848762909398424
2017-W48,Guatemala,Desktop,77,24937.745,391.87259645191415,-0.2596153846153846,-0.24252862943317932,0.22315835431803377
2017-W48,Guatemala,Mobile App,28,5493.4974999999995,225.0650356125356,0.33333333333333326,0.3440438438139848,-0.21125413292422002
2017-W48,Guatemala,Mobile Web,24,6231.5153,282.7073388888889,0.33333333333333326,0.05167574071948855,-0.35402211316324717
2017-W48,Guyana,Desktop,9,6689.960000000001,582.0533333333333,0.2857142857142858,0.9906566528202632,0.41612499036944817
2017-W48,Guyana,Mobile App,1,223.47,223.47,-0.5,-0.765065180824222,-0.5301303616484441
2017-W48,Haiti,Desktop,27,12706.86,529.5495707070708,-0.18181818181818177,-0.04416524263997623,0.14235559249384777
2017-W48,Haiti,Mobile App,1,181.04999999999995,181.04999999999995,-0.9,-0.9728233132591609,-0.6926003574727042
2017-W48,Haiti,Mobile Web,12,4670.21,444.4061428571428,0.0,-0.036497961676211776,0.057353712183718875
2017-W48,Honduras,Desktop,60,20421.9208,370.14883477961433,0.13207547169811318,0.15978314640233648,-0.018164894633964868
2017-W48,Honduras,Mobile App,15,3288.9507999999996,370.8404666666667,0.0714285714285714,0.23810468145337382,0.6643549159236433
2017-W48,Honduras,Mobile Web,19,3549.52,228.4741836734694,0.5833333333333333,0.147030405263481,-0.24211701463149438
2017-W48,Hong Kong,Desktop,2281,796849.5163,479.54618185854156,0.1320099255583127,0.08398424574960894,-0.0501311559745381
2017-W48,Hong Kong,Mobile App,1592,316880.949,402.40143753984154,0.14945848375451254,0.022147080386602402,-0.018319048587280506
2017-W48,Hong Kong,Mobile Web,846,173857.5687,376.77201425330907,0.34928229665071764,0.07691029345538847,0.027992853327386102
2017-W48,Hungary,Desktop,272,65873.0671,223.71931922726728,-0.07796610169491525,-0.18174542088693058,-0.018886324368614704
2017-W48,Hungary,Mobile App,62,11198.2533,172.52693987654322,-0.08823529411764708,-0.326649882280341,-0.3359917697135876
2017-W48,Hungary,Mobile Web,59,16597.7727,321.6585712847222,0.37209302325581395,0.5135166373164617,0.22264809312260803
2017-W48,Iceland,Desktop,302,111568.1266,374.610817474388,-0.0033003300330033403,-0.01850969517526657,0.01931975798000307
2017-W48,Iceland,Mobile App,51,14595.8746,432.9833657727273,0.2749999999999999,0.1630175906009521,0.21856481467471567
2017-W48,Iceland,Mobile Web,90,35804.0568,344.6109611842105,1.0,1.2263395662264922,-0.033126863514650995
